,date,ticker,shares_outstanding
1,"June 30, 2020",MCD,744100000.0
2,"March 31, 2020",MCD,743560000.0
3,"March 23, 2020",MCD,743520000.0
4,"Jan. 31, 2020",MCD,745450000.0
5,"Dec. 31, 2019",MCD,746300000.0
6,"Sept. 30, 2019",MCD,753090000.0
7,"June 30, 2019",MCD,759440000.0
8,"March 31, 2019",MCD,763560000.0
9,"March 25, 2019",MCD,763490000.0
10,"Jan. 31, 2019",MCD,765320000.0
11,"Dec. 31, 2018",MCD,767100000.0
12,"Sept. 30, 2018",MCD,770910000.0
13,"June 30, 2018",MCD,775800000.0
14,"March 31, 2018",MCD,785180000.0
15,"March 26, 2018",MCD,786090000.0
16,"Jan. 31, 2018",MCD,794500000.0
17,"Dec. 31, 2017",MCD,794100000.0
18,"Sept. 30, 2017",MCD,797190000.0
19,"June 30, 2017",MCD,810000000.0
20,"March 31, 2017",MCD,815070000.0
21,"March 27, 2017",MCD,816750000.0
22,"Jan. 31, 2017",MCD,818990000.0
23,"Dec. 31, 2016",MCD,819300000.0
24,"Sept. 30, 2016",MCD,830440000.0
0,"Nov. 6, 2020",KEX,60040000.0
1,"Sept. 30, 2020",KEX,60040000.0
2,"Aug. 5, 2020",KEX,60040000.0
3,"June 30, 2020",KEX,60040000.0
4,"May 7, 2020",KEX,60040000.0
5,"March 31, 2020",KEX,60000000.0
6,"March 2, 2020",KEX,60000000.0
7,"Feb. 20, 2020",KEX,59980000.0
8,"Dec. 31, 2019",KEX,59960000.0
9,"Nov. 6, 2019",KEX,59950000.0
10,"Sept. 30, 2019",KEX,59930000.0
11,"Aug. 1, 2019",KEX,59900000.0
12,"June 30, 2019",KEX,59900000.0
13,"May 8, 2019",KEX,59900000.0
14,"March 31, 2019",KEX,59870000.0
15,"March 1, 2019",KEX,59880000.0
16,"Feb. 22, 2019",KEX,59880000.0
17,"Dec. 31, 2018",KEX,59860000.0
18,"Nov. 2, 2018",KEX,59870000.0
19,"Sept. 30, 2018",KEX,59880000.0
20,"Aug. 2, 2018",KEX,59870000.0
21,"June 30, 2018",KEX,59870000.0
22,"May 3, 2018",KEX,59700000.0
23,"March 31, 2018",KEX,59670000.0
24,"March 1, 2018",KEX,59670000.0
0,"Dec. 1, 2020",SCWX,82240000.0
1,"Oct. 30, 2020",SCWX,82240000.0
2,"Sept. 4, 2020",SCWX,82190000.0
